make,model,year,risk_level,analytics_exact_rows,analytics_model_rows,open_ev_exact_rows,source_count,sources,missing_reference_specs,reasons
Chery,Tiggo 8 Pro PHEV,2024,high,0,0,1,1,open-ev-data-v1.24.0.csv,"efficiency_wh_per_km, top_speed_kmh",no analytics training rows for this make/model; only one dataset source; multiple planner reference specs would fall back to defaults
Chery,Tiggo 8 Pro PHEV,2025,high,0,0,1,1,open-ev-data-v1.24.0.csv,"efficiency_wh_per_km, top_speed_kmh",no analytics training rows for this make/model; only one dataset source; multiple planner reference specs would fall back to defaults
Chery,eQ7,2023,high,0,0,1,1,open-ev-data-v1.24.0.csv,"efficiency_wh_per_km, top_speed_kmh",no analytics training rows for this make/model; only one dataset source; multiple planner reference specs would fall back to defaults
Chery,eQ7,2024,high,0,0,1,1,open-ev-data-v1.24.0.csv,"efficiency_wh_per_km, top_speed_kmh",no analytics training rows for this make/model; only one dataset source; multiple planner reference specs would fall back to defaults
Chery,eQ7,2025,high,0,0,1,1,open-ev-data-v1.24.0.csv,"efficiency_wh_per_km, top_speed_kmh",no analytics training rows for this make/model; only one dataset source; multiple planner reference specs would fall back to defaults
Chery,iCar,2023,high,0,0,1,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
Chery,iCar,2024,high,0,0,1,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
Chevrolet,Blazer EV,2023,high,0,0,4,1,open-ev-data-v1.24.0.csv,top_speed_kmh,no analytics training rows for this make/model; only one dataset source; missing planner reference field: top_speed_kmh
Chevrolet,Blazer EV,2024,high,0,0,4,1,open-ev-data-v1.24.0.csv,top_speed_kmh,no analytics training rows for this make/model; only one dataset source; missing planner reference field: top_speed_kmh
Chevrolet,Blazer EV,2025,high,0,0,4,1,open-ev-data-v1.24.0.csv,top_speed_kmh,no analytics training rows for this make/model; only one dataset source; missing planner reference field: top_speed_kmh
Chevrolet,Captiva EV,2025,high,0,0,2,1,open-ev-data-v1.24.0.csv,"efficiency_wh_per_km, top_speed_kmh",no analytics training rows for this make/model; only one dataset source; multiple planner reference specs would fall back to defaults
Chevrolet,Equinox EV,2024,high,0,0,4,1,open-ev-data-v1.24.0.csv,top_speed_kmh,no analytics training rows for this make/model; only one dataset source; missing planner reference field: top_speed_kmh
Chevrolet,Equinox EV,2025,high,0,0,4,1,open-ev-data-v1.24.0.csv,top_speed_kmh,no analytics training rows for this make/model; only one dataset source; missing planner reference field: top_speed_kmh
Chevrolet,Silverado EV,2024,high,0,0,4,1,open-ev-data-v1.24.0.csv,top_speed_kmh,no analytics training rows for this make/model; only one dataset source; missing planner reference field: top_speed_kmh
Chevrolet,Silverado EV,2025,high,0,0,4,1,open-ev-data-v1.24.0.csv,top_speed_kmh,no analytics training rows for this make/model; only one dataset source; missing planner reference field: top_speed_kmh
Chevrolet,Spark EUV,2025,high,0,0,2,1,open-ev-data-v1.24.0.csv,"efficiency_wh_per_km, top_speed_kmh",no analytics training rows for this make/model; only one dataset source; multiple planner reference specs would fall back to defaults
Citroen,e-Berlingo M 50 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Citroen,e-Berlingo XL 50 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Citroen,e-C3,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Citroen,e-C3 Aircross,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Citroen,e-C4,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Citroen,e-C4 54 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Citroen,e-C4 X,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Citroen,e-C4 X 54 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Citroen,e-SpaceTourer M 50 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Citroen,e-SpaceTourer M 75 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Citroen,e-SpaceTourer XL 50 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Citroen,e-SpaceTourer XL 75 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Citroën,ë-Berlingo,2023,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Citroën,ë-Berlingo,2024,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Citroën,ë-Berlingo,2025,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Citroën,ë-C3,2024,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Citroën,ë-C3,2025,high,0,0,2,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Citroën,ë-C4,2023,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Citroën,ë-C4,2024,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Citroën,ë-C4,2025,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Citroën,ë-C4 X,2023,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Citroën,ë-C4 X,2024,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Citroën,ë-C4 X,2025,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Citroën,ë-Jumpy,2023,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Citroën,ë-Jumpy,2024,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Citroën,ë-Jumpy,2025,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Citroën,ë-Spacetourer,2023,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Citroën,ë-Spacetourer,2024,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Citroën,ë-Spacetourer,2025,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Cupra,Born,2023,high,0,0,2,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Cupra,Born,2024,high,0,0,2,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Cupra,Born,2025,high,0,0,2,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Cupra,Raval,2025,high,0,0,2,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Cupra,Tavascan,2024,high,0,0,2,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Cupra,Tavascan,2025,high,0,0,2,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
DS,3 E-Tense,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
DS,N°4 E-Tense,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
DS,N°8 AWD Long Range,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
DS,N°8 FWD,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
DS,N°8 FWD Long Range,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
DS Automobiles,DS 3 E-Tense,2023,high,0,0,1,1,open-ev-data-v1.24.0.csv,"top_speed_kmh, torque_nm",no analytics training rows for this make/model; only one dataset source; multiple planner reference specs would fall back to defaults
DS Automobiles,DS 3 E-Tense,2024,high,0,0,1,1,open-ev-data-v1.24.0.csv,"top_speed_kmh, torque_nm",no analytics training rows for this make/model; only one dataset source; multiple planner reference specs would fall back to defaults
DS Automobiles,DS 3 E-Tense,2025,high,0,0,1,1,open-ev-data-v1.24.0.csv,"top_speed_kmh, torque_nm",no analytics training rows for this make/model; only one dataset source; multiple planner reference specs would fall back to defaults
DS Automobiles,DS 4 E-Tense,2023,high,0,0,1,1,open-ev-data-v1.24.0.csv,"top_speed_kmh, torque_nm",no analytics training rows for this make/model; only one dataset source; multiple planner reference specs would fall back to defaults
DS Automobiles,DS 4 E-Tense,2024,high,0,0,1,1,open-ev-data-v1.24.0.csv,"top_speed_kmh, torque_nm",no analytics training rows for this make/model; only one dataset source; multiple planner reference specs would fall back to defaults
DS Automobiles,DS 4 E-Tense,2025,high,0,0,1,1,open-ev-data-v1.24.0.csv,"top_speed_kmh, torque_nm",no analytics training rows for this make/model; only one dataset source; multiple planner reference specs would fall back to defaults
Dacia,Spring,2023,high,0,0,3,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Dacia,Spring,2024,high,0,0,3,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Dacia,Spring,2025,high,0,0,3,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Dacia,Spring Electric 45,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Dacia,Spring Electric 65,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Dongfeng,Box 31.4 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Dongfeng,Box 42.3 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Dongfeng,eπ 007,2023,high,0,0,1,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
Dongfeng,eπ 007,2024,high,0,0,1,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
Dongfeng,eπ 007,2025,high,0,0,1,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
Dongfeng,eπ 008,2023,high,0,0,1,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
Dongfeng,eπ 008,2024,high,0,0,1,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
